filenm,emotion,text,labels
M_002673,슬픔,고지혈증 때문에 체중관리를 시작했는데 오히려 체중이 늘어버렸어.,4
M_002674,슬픔,기침이 잦아서 병원에 가니 만성기침 진단을 받아 빨리 낫기 힘들대.,4
M_002675,슬픔,진단받고 음주를 많이 안 했는데 간 경변이 진행되었어.,4
M_002676,슬픔,느낌이 좋지 않아서 병원에서 검사를 받았는데 뇌수막염 판정을 받았어.,4
M_002677,슬픔,심한 발목 염좌로 이십 년간 활동했던 축구 동호회를 그만두게 되었어.,4
M_002678,슬픔,간암 초기 판정을 받아서 술을 더는 마실 수 없게 되었어.,4
M_002679,슬픔,요양병원에 같이 있던 사람들은 다 자식이 와서 데려갔는데 나만 아직 요양병원이야.,4
M_002680,슬픔,이거 참 불쌍한 친구 이렇게 가다니.,4
M_002681,슬픔,이번 달은 콜레스테롤 수치가 생각보다 덜 내려갔어. 실망스럽네.,4
M_002682,슬픔,건강검진 결과가 생각보다 안 좋아서 실망스럽네.,4
M_002683,슬픔,요양병원에 같이 있던 사람들은 다 자식이 와서 데려갔는데 나만 아직 요양병원이야.,4
M_002684,슬픔,요즘은 확실히 몸이 예전 같지가 않아. 원래 건강하고 체력도 막강했는데 나이 드니 확실히 힘에 부치네.,4
M_002685,분노,나보다 공부 잘하는 얄미운 애가 대학에 떨어졌으면 좋겠어!,2
M_002686,분노,오늘 시험 결과가 나왔는데 시험을 잘 못 본 친구가 우울해하는 모습을 보며 기분이 좋았어.,2
M_002687,분노,나보다 공부를 잘하는 사람이 세상에 없었으면 좋겠어! 나보다 잘하는 사람이 있는 게 싫어.,2
M_002688,분노,평소 나를 무시하던 친구가 의대에 불합격해서 아주 고소했어.,2
M_002689,분노,은근히 나를 무시하던 친구가 오늘 나보고 볼품없다고 했어. 그래도 오랜 친군데 나빴어!,2
M_002690,분노,나보다 성적이 높아 늘 신경 쓰였던 친구가 크게 다쳤다고 들었는데 순간 기뻤어. 이런 내게 화가 나.,2
M_002691,분노,나보다 성적 좋은 친구 교과서에 실수인 척 물을 쏟았어.,2
M_002692,분노,모르는 것을 물어볼 때마다 일부러 틀린 답을 알려주는 친구의 교과서를 찢어버렸는데도 화가 안 풀려.,2
M_002693,분노,시험에 자신이 없어서 일부러 아픈 척을 하고 학교를 안 갔어. 해방감이 들었어.,2
M_002694,분노,나를 구박하는 선생님이 아프셔서 학교에 안 나왔으면 좋겠다고 생각했어. 왜 나한테만 계속 그럴까?,2
M_002695,분노,공부 잘한다고 잘난 체를 하는 친구가 화장실에 있을 때 불을 껐어. 당황할 걸 생각하니 고소해.,2
M_002696,분노,지난 시험에서 나보다 성적 잘 받은 친구한테 급식 국물을 엎질렀어.,2
M_002697,분노,나를 계속 괴롭혔던 애가 너무 미워서 오늘은 그 애 가방 끈을 자르고 도망쳤어.,2
M_002698,분노,매일 나에게 험담하는 친구를 골탕 먹이고 싶은데 어떻게 해야 할지 모르겠어.,2
M_002699,분노,나보다 공부 잘하는 애를 내가 질투심에 밀치고 갔어.,2
M_002700,분노,너무 미운 애가 있는데 어떻게 따돌릴지 고민이야.,2
M_002701,분노,내게 거짓말을 했던 친구한테 일부러 발을 걸어 넘어지게 했어.,2
M_002702,분노,나를 괴롭힌 친구의 신발을 몰래 숨겨놨어.,2
M_002703,분노,나를 시기하는 친구를 따돌리고 싶어서 다른 친구들에게 그 애에 대한 거짓말을 했어.,2
M_002704,분노,나를 따돌렸던 친구에게 너무 화가 나서 그 친구를 한대 쳤어.,2
M_002705,분노,나를 놀렸던 친구를 혼내주려고 일부러 선생님 앞에서 우는 척을 했어.,2
M_002706,분노,나보다 고등학교 때 공부를 못했던 친구가 나보다 좋은 직장에 다니고 있는 걸 보니 화가 나.,2
M_002707,분노,사이가 안 좋았던 친구가 좋은 직장의 면접을 앞두고 있대. 합격 못했으면 좋겠어.,2
M_002708,분노,학창시절 나를 괴롭히던 친구가 우울증에 걸렸대. 그 친구를 생각하니 화가 나면서도 기뻐.,2
M_002709,분노,어릴 적 모든 관심의 중심이었던 친구가 지금 굉장히 불행하게 산데. 너무 화가 나.,2
M_002710,분노,점장님은 사람들이 있을 때에만 나에게 친절하셔. 너무 화가 나.,2
M_002711,분노,친구가 나보다 좋은 차를 샀다면서 자랑하는데 화가 났어.,2
M_002712,분노,항상 나랑 놀러 다니던 친구가 이제는 나랑 약속도 안 지키고 애인이랑 데이트만 하고 있어. 너무 화나.,2
M_002713,분노,매일같이 잘난 척만 하는 친구가 아팠으면 좋겠어. 그 친구 이야기를 듣고 있으면 자꾸 화가 나.,2
M_002714,분노,이번 수련회에서 친구랑 같이 찍은 사진에 내가 잘 안 나왔어. 볼 때마다 화가나.,2
M_002715,분노,친구가 다이어트를 시작한다는 이야기를 들었더니 너무 화가 나.,2
M_002716,분노,예전에 반에서 가장 못생겼던 친구가 성형을 한 뒤로 인기가 많아졌어. 기분이 너무 나빠.,2
M_002717,분노,친구가 이번에 좋은 직장에 들어갔는데 기분이 나빠.,2
M_002718,분노,나한테 계속 일을 넘겨주는 동료가 있어. 짜증나서 나도 꼭 업무 넘겨줄 거야.,2
M_002719,분노,요즘시대가 어떤 시댄데 과장님은 나한테 저런 말을 하지? 화가나.,2
M_002720,분노,계속 과장님이 부당한 일을 시키셔. 화가 나서 오늘은 못 들은척했어.,2
M_002721,분노,팀장님이 빨리 내라고 엄청 재촉했어. 짜증나서 대충 작성해서 제출해버렸어.,2
M_002722,분노,과장님이 나한테 맨날 잔심부름을 시켜서 실수인 척하고 다른 물건을 사왔어. 너무 짜증나.,2
M_002723,분노,직장동료가 내말을 계속 무시해서 오늘 나도 무시해봤어. 매번 너무 화가 났어.,2
M_002724,분노,야근을 하면서 야근수당도 안 챙겨줘서 고발했어. 짜증나.,2
M_002725,분노,과장님이 짧은 기간 내에 일을 너무 많이 주셔서 그냥 대충 해버렸어. 짜증나.,2
M_002726,분노,팀장이 술 먹기 싫은데 술을 억지로 먹게 하기에 몰래 빠져나왔어. 그 팀장은 왜 그러는 걸까? 화가 나.,2
M_002727,분노,집에서 편안히 돈 쓸 궁리만 하는 것들. 복에 겨워서 아주,2
M_002728,분노,난 우리 가족에 대한 감정이 좋지 않아. 나를 돈 버는 기계쯤으로 생각하는 것 같아.,2
M_002729,분노,작은 의견 차이로 아침부터 너무 기분이 나빠.,2
M_002730,분노,우리 와이프는 왜 그런지 모르겠어.,2
M_002731,분노,내 아내는 정말 진절머리가 나. 냉장고에 맛있는 음식이 있길래 꺼내 먹었더니 나한테 뭐라 하는 거 있지.,2
M_002732,분노,부부동반으로 모임을 하는 사람들이 많이 부러워.,2
M_002733,분노,내 아들이 자꾸 날 속이고 있는 것 같아. 말이 안되는 이야기를 반복해.,2
M_002734,분노,아내가 일부러 악의적인 감정으로 그런 게 아니고서야 나한테 이럴 수 있을까?,2
M_002735,분노,아내가 요즘 나에게 너무 못되게 굴어.,2
M_002736,분노,집에서 편안히 돈 쓸 궁리만 하는 것들. 복에 겨웠어 아주.,2
M_002737,분노,아내가 악의적으로 다른 가족들에게 나에게 불리한 이야기를 해.,2
M_002738,분노,오늘 일부러 아들에게 옆집에 사는 학생과 비교하는 말을 했지. ,2
M_002739,분노,부인의 친구가 자꾸 돈을 빌려 가서 늦게 돌려줘서 화가 나.,2
M_002740,분노,평소 관심을 두고 있었던 중고 상품이 나와서 거래를 하기로 했어.,2
M_002741,분노,오늘 월급이 들어와서 일부를 빼고 아내에게 생활비로 주었어.,2
M_002742,분노,큰 아들이 이번에 대학에 들어간다고 하는데 내가 가지 말라고 했어.,2
M_002743,분노,아내가 점점 잔소리를 심하게 해. 듣기 싫으니까 자연스레 집에 늦게 들어가게 돼.,2
M_002744,분노,아들이 맨날 아무 것도 안하고 잠만 자는 거야. 화가 나서 오늘 입대시켜버렸어.,2
M_002745,분노,아들한테 학업으로 들어가는 돈이 많아. 근데 그만한 성과가 없어서 답답해죽겠어.,2
M_002746,분노,결혼한 지 몇 년째인데 계속 결혼기념일을 챙겨야 하는 건 너무 귀찮아서 모른 척 했어.,2
M_002747,분노,아내가 잔소리할 때마다 화가 나서 아내의 화장품을 버렸어.,2
M_002748,분노,김 씨 때문에 몹시 화가 나.,2
M_002749,분노,내가 장난으로 친구의 다리를 걸었는데 친구가 넘어져서 뼈가 부러져서 당황했어.,2
M_002750,분노,아내가 치매에 걸렸는데 내가 너무 힘이 들어서 나쁜 말을 했어.,2
M_002751,분노,무릎이 아파 예민해져서 오랜만에 온 아들에게 화를 냈어.,2
M_002752,분노,내 친구가 자꾸 내 앞에서 담배를 피우는 게 너무 악의적인 게 느껴져 화가 나.,2
M_002753,분노,나는 당뇨가 있어서 식이요법을 해야 되는데 친구들이 약 올려서 그게 너무 화가 나.,2
M_002754,분노,간호해 주는 아내에게 뭐가 힘들어서 우냐고 악의적으로 모진 말을 했어.,2
M_002755,분노,치매라는 걸 부정하고 싶어 자식들이 사준 실종 방지 팔찌를 눈앞에서 악의적으로 버렸어.,2
M_002756,분노,몸이 아프고 돈도 필요한데 보험료 지급을 미루는 직원에게 화가 나서 악의적인 말을 했어.,2
M_002757,분노,아내와 함께 체중조절을 하기로 했는데 몰래 친구와 술을 마셔서 악의적인 말을 좀 들었어.,2
M_002758,분노,고혈압인데 채소와 과일은 먹지 않고 고기만 먹는다고 아내에게 쓴소리를 들었네.,2
M_002759,분노,아내가 아파서 음식을 못해서 인스턴트 음식을 사 왔는데 갑자기 화가 나서 악의적인 말을 했어.,2
M_002760,분노,난 스트레스로 단명할 거야.,2
M_002761,분노,친구가 큰 병에 걸렸어.,2
M_002762,분노,평생 내 속 썩이더니. 보란듯이 항암치료 안받을거야.,2
M_002763,분노,안 아픈 곳이 없어. 짜증나 미치겠어.,2
M_002764,분노,안 아픈 곳이 없어. 짜증나 미치겠어.,2
M_002765,분노,건강에 악의적이야.,2
M_002766,분노,나이 육십이 넘고 보니 건강을 챙기지 못한 것이 후회가 돼. ,2
M_002767,분노,이제 나이가 더 들면 건강이 나빠지고 죽음에 가까이 가지 않겠어?,2
M_002768,분노,술자리가 재밌는 걸 어떡하겠어? 내가 병원에 따라간다고 덜 아파지는 것도 아닌데 왜들 그러는지 모르겠어.,2
M_002769,분노,학교에서 따돌림을 당하고 있어. 너무 화가 나.,2
M_002770,분노,학교에서 매일 나를 협박하는 애들이 있어서 학교 가기가 너무 두려워.,2
M_002771,분노,학교에서 따돌림을 당하고 있는데 너무 슬퍼.,2
M_002772,분노,학교에서 따돌림을 당하고 있는데 주도하는 애가 무릎을 꿇으래. 너무 화가 나고 두려워.,2
M_002773,분노,날 괴롭히는 애들로부터 도망치고 싶어. 너무 화가 나고 답답해.,2
M_002774,분노,따돌림을 당하고 있는데 반 친구들이 너무 무서워서 어떻게 해야 할지 모르겠어.,2
M_002775,분노,학교 친구들이 나만 계속 따돌려서 너무 무서워.,2
M_002776,분노,나를 매일 같이 괴롭히는 애들을 어떻게 해야 할지 모르겠어. 너무 화가 나.,2
M_002777,분노,친구들이 편을 나눠서 계속 싸움을 해서 학교가 점점 싫어지고 속상해.,2
M_002778,분노,반에서 따돌림을 당하고 있는데 너무 지긋지긋하고 슬퍼.,2
M_002779,분노,무서운 친구가 나에게 관심을 가질까 겁이 나고 두려워.,2
M_002780,분노,틈만 나면 내 머리채를 쥐는 친구가 있는데 같이 학교생활을 하는 게 너무 무섭고 두려워.,2
M_002781,분노,분명 엄마가 일찍 온다고 했는데 아직까지 오지 않아서 불안해.,2
M_002782,분노,오늘 아빠가 놀아주기로 했는데 아직 오지 않으셔서 속이 타.,2
M_002783,분노,내가 아끼는 장난감인데 형한테 빌려준 뒤 받지 못해서 화가 나.,2
M_002784,분노,나도 컴퓨터를 사용하고 싶은데 누나가 비켜주지 않아서 화가 나.,2
M_002785,분노,오랜만에 아빠를 보는데 지하철 문이 언제 열리는지 마음이 조급해졌어.,2
M_002786,분노,엄마랑 따로 사는데 전화를 걸면 유독 신호음이 길게 느껴져서 불안해.,2
M_002787,분노,하루 종일 굶었더니 배가 고파서 새벽에 엄마한테 배고프다고 졸랐어. 정말 배고파서 급했어.,2
M_002788,분노,처음 보는 동생을 안아보고 싶지만 마음처럼 되지 않아 화가 나서 계속 떼를 썼어.,2
M_002789,분노,아빠가 형이랑 누나는 안아줬는데 나는 안아주지 않아서 화가 나.,2
M_002790,분노,내 장래희망을 비하하는 친구 때문에 너무 화가 나서 어떻게 해야 할지 모르겠어.,2
M_002791,분노,사무실에서 모든 사람들이 나를 일부러 무시하는 것 같아 화가 나.,2
M_002792,분노,올해도 취업을 못하면 내년에는 취업하기가 더 어려울 것 같아.,2
M_002793,분노,어떤 회사도 나를 직원으로 채용하고 싶지 않아하는 것 같아 화가 나고 초조해.,2
M_002794,분노,어느 직장이든 들어가고 싶어서 거의 모든 공고에 지원을 하는데 왜 연락이 안 오는 걸까?,2
M_002795,분노,내가 진로로 희망하는 직종에서는 그 어떤 기업에서도 합격 연락이 오지 않아.,2
M_002796,분노,요즘 내 의견은 다 묵살하는 팀장님 때문에 화가 나는데 그 팀장님께 꼭 인정을 받고 싶어.,2
M_002797,분노,회사에서 내 직무향상을 위해 자기개발을 더 하고 싶은 욕심이 생겨.,2
M_002798,분노,회사 내 업무에서 성과를 내고 싶은데 항상 동기들만 승승장구 하는 것 같아서 화가 나.,2
M_002799,분노,프로젝트를 반드시 기한 내에 끝내기 위해 팀원들을 닥달하고 있어.,2
M_002800,분노,승진을 위해 자격증을 더 따야 하는데 일이 너무 바빠서 쉽지가 않아.,2
M_002801,분노,빨리 취업을 해야 학자금 대출을 갚을 텐데 취업이 안돼서 속상하고 불안해.,2
M_002802,분노,오늘 나오기로 한 면접 결과가 내일 나온대. 오늘까지 기다리는 것도 떨렸는데 하루를 더 기다려야한다니.,2
M_002803,분노,오늘 오래 준비했던 면접에서 실수했어.,2
M_002804,분노,면접에 떨어질 거 같아서 너무 짜증나.,2
M_002805,분노,내가 지방으로 발령 난다는 소문이 돌고 있어. 너무 불안하고 화나.,2
M_002806,분노,오늘 상사가 지각을 해서 나까지 말려버렸어. 너무 짜증나,2
M_002807,분노,상사가 자꾸 자기 마음대로 일을 해서 너무 불안해.,2
M_002808,분노,오늘 열심히 준비한 시험에서 실수를 한 거 같아.,2
M_002809,분노,또 회사 면접에서 떨어졌어. 너무 힘들어.,2
M_002810,분노,월급이 네 달치나 밀렸어. 내 생활도 힘들어질 거 같아. 더는 못 버텨 이제 한계야.,2
M_002811,분노,아들이 결혼을 안 한다고 아내가 너무 안달해.,2
M_002812,분노,딸이랑 같이 외출하고 싶은데 딸이 좀처럼 시간을 내주지 않아.,2
M_002813,분노,우리 딸 아이는 추석 때 여행 가자며 안달하는데 나는 다음에 가자고 했지.,2
M_002814,분노,자녀에게 너무 잘 보이고 싶어. 나를 좀 알아줬으면 좋겠어.,2
M_002815,분노,아내에게 알리지 않고 몰래 좋은 식당에 가려고 예약했어.,2
M_002816,분노,아내와의 관계를 개선하고 싶은데 방법을 모르겠어.,2
M_002817,분노,요즘 아이가 캠프에 참가한다고 떼를 쓰고 있어.,2
M_002818,분노,이번 주말에 친구들이랑 골프 약속 있는데 아내가 못 가게 해.,2
